root,file,package,type,name,exported,permission,read_permission,write_permission,protection_level,process,actions,home_marker
decompiled/jadx/firelauncher/resources/AndroidManifest.xml,decompiled/jadx/firelauncher/resources/AndroidManifest.xml,com.amazon.firelauncher,receiver,com.amazon.fireappscardproducer.service.CardActionService.RemoveFromHomeReceiver,true,com.amazon.firecard.permission.CARD_PRODUCER,,,,,"com.amazon.firecard.action.remove.FROM_HOME.CONTENT_TYPE_APPS,com.amazon.firecard.action.remove.FROM_HOME.CONTENT_TYPE_GAMES",True
decompiled/jadx/firelauncher/resources/AndroidManifest.xml,decompiled/jadx/firelauncher/resources/AndroidManifest.xml,com.amazon.firelauncher,receiver,com.amazon.fireappscardproducer.service.SystemNotificationProducerService.DemoResetReceiver,true,com.amazon.kor.demo.permission.DEMO_RESET,,,,,com.amazon.kor.demo.CMS_RESET,False
decompiled/jadx/firelauncher/resources/AndroidManifest.xml,decompiled/jadx/firelauncher/resources/AndroidManifest.xml,com.amazon.firelauncher,receiver,com.amazon.fireappscardproducer.service.LauncherNotificationProducerService.ChannelVisibilityChangeReceiver,true,com.amazon.firecard.permission.BROADCAST_CHANNEL_VISIBILITY,,,,,com.amazon.firelauncher.action.FOR_YOU_CHANNEL_VISIBLE,False
decompiled/jadx/firelauncher/resources/AndroidManifest.xml,decompiled/jadx/firelauncher/resources/AndroidManifest.xml,com.amazon.firelauncher,provider,com.amazon.firecard.deviceagent.provider.CardProvider,true,,com.amazon.firecard.permission.CARD_CONSUMER,com.amazon.firecard.permission.CARD_PRODUCER,,,,False
decompiled/jadx/firelauncher/resources/AndroidManifest.xml,decompiled/jadx/firelauncher/resources/AndroidManifest.xml,com.amazon.firelauncher,service,com.amazon.firecard.deviceagent.CardDeviceAgent,true,com.amazon.firecard.permission.CARD_CONSUMER,,,,,com.amazon.firecard.action.CONSUMER_BIND,False
decompiled/jadx/firelauncher/resources/AndroidManifest.xml,decompiled/jadx/firelauncher/resources/AndroidManifest.xml,com.amazon.firelauncher,service,com.amazon.firecard.deviceagent.service.LocalProviderService,true,com.amazon.firecard.permission.CARD_PRODUCER,,,,,com.amazon.firecard.action.PRODUCER_BIND,False
decompiled/jadx/firelauncher/resources/AndroidManifest.xml,decompiled/jadx/firelauncher/resources/AndroidManifest.xml,com.amazon.firelauncher,service,com.amazon.firecard.deviceagent.service.PackageEventService,,android.permission.BIND_JOB_SERVICE,,,,,,False
decompiled/jadx/firelauncher/resources/AndroidManifest.xml,decompiled/jadx/firelauncher/resources/AndroidManifest.xml,com.amazon.firelauncher,service,com.amazon.firecard.deviceagent.CardDeviceAgentApplication.StartupRefreshService,,android.permission.BIND_JOB_SERVICE,,,,,,False
decompiled/jadx/firelauncher/resources/AndroidManifest.xml,decompiled/jadx/firelauncher/resources/AndroidManifest.xml,com.amazon.firelauncher,provider,com.amazon.firecard.deviceagent.provider.CdaDiagProvider,true,com.amazon.firecard.permission.DIAGNOSTIC,,,,,,False
decompiled/jadx/firelauncher/resources/AndroidManifest.xml,decompiled/jadx/firelauncher/resources/AndroidManifest.xml,com.amazon.firelauncher,service,com.amazon.firelauncher.reccardproducer.ProducerService,true,android.permission.BIND_JOB_SERVICE,,,,,,False
decompiled/jadx/firelauncher/resources/AndroidManifest.xml,decompiled/jadx/firelauncher/resources/AndroidManifest.xml,com.amazon.firelauncher,receiver,com.amazon.firelauncher.reccardproducer.ProducerService.RefreshCardsReceiver,true,com.amazon.firecard.permission.CARD_PRODUCER,,,,,com.amazon.firecard.action.REFRESH_CARDS,False
decompiled/jadx/firelauncher/resources/AndroidManifest.xml,decompiled/jadx/firelauncher/resources/AndroidManifest.xml,com.amazon.firelauncher,receiver,com.amazon.firelauncher.reccardproducer.ProducerService.RegistrationReceiver,true,com.amazon.dcp.sso.permission.account.changed,,,,,"com.amazon.dcp.sso.action.account.added,com.amazon.dcp.sso.action.account.removed",False
decompiled/jadx/firelauncher/resources/AndroidManifest.xml,decompiled/jadx/firelauncher/resources/AndroidManifest.xml,com.amazon.firelauncher,receiver,com.amazon.firelauncher.reccardproducer.ProducerService.LocaleChangedReceiver,true,,,,,,android.intent.action.LOCALE_CHANGED,False
decompiled/jadx/firelauncher/resources/AndroidManifest.xml,decompiled/jadx/firelauncher/resources/AndroidManifest.xml,com.amazon.firelauncher,receiver,com.amazon.firelauncher.reccardproducer.ProducerService.ItemSuppressionReceiver,true,com.amazon.firelauncher.REC_PRODUCER_ACCESS,,,,,com.amazon.firelauncher.action.REC_SUPPRESS,False
decompiled/jadx/firelauncher/resources/AndroidManifest.xml,decompiled/jadx/firelauncher/resources/AndroidManifest.xml,com.amazon.firelauncher,receiver,com.amazon.firelauncher.reccardproducer.ProducerService.TabSuppressionReceiver,true,com.amazon.firelauncher.permission.TAB_SUPPRESSION_SETTINGS_OWNER,,,,,com.amazon.firelauncher.action.TAB_SETTINGS_CHANGED,False
decompiled/jadx/firelauncher/resources/AndroidManifest.xml,decompiled/jadx/firelauncher/resources/AndroidManifest.xml,com.amazon.firelauncher,receiver,com.amazon.firelauncher.reccardproducer.ProducerService.RecencyUpdateReceiver,false,com.amazon.firelauncher.permission.RECENCY,,,,,com.amazon.firelauncher.action.RECENCY_UPDATE,False
decompiled/jadx/firelauncher/resources/AndroidManifest.xml,decompiled/jadx/firelauncher/resources/AndroidManifest.xml,com.amazon.firelauncher,receiver,com.amazon.firelauncher.reccardproducer.ProducerService.UpNextWeblabUpdateReceiver,false,com.amazon.firelauncher.permission.WEBLAB_UPDATE,,,,,com.amazon.firelauncher.action.WEBLAB_UPDATE,False
decompiled/jadx/firelauncher/resources/AndroidManifest.xml,decompiled/jadx/firelauncher/resources/AndroidManifest.xml,com.amazon.firelauncher,receiver,com.amazon.firelauncher.reccardproducer.ProducerService.UpsellTappedNotificationReceiver,false,,,,,,com.amazon.firelauncher.action.UPSELL_TAPPED_NOTIFICATION,False
decompiled/jadx/firelauncher/resources/AndroidManifest.xml,decompiled/jadx/firelauncher/resources/AndroidManifest.xml,com.amazon.firelauncher,receiver,com.amazon.firelauncher.reccardproducer.ProducerService.MusicUnlimitedRegistrationReceiver,true,com.amazon.mp3.user.update.broadcast,,,,,com.amazon.mp3.USER_BENEFIT_UPDATE,False
decompiled/jadx/firelauncher/resources/AndroidManifest.xml,decompiled/jadx/firelauncher/resources/AndroidManifest.xml,com.amazon.firelauncher,receiver,com.amazon.firelauncher.reccardproducer.ProducerService.ColdStartReceiver,false,,,,,,com.amazon.firelauncher.action.HOST_APP_COLD_START_ACTION,False
decompiled/jadx/firelauncher/resources/AndroidManifest.xml,decompiled/jadx/firelauncher/resources/AndroidManifest.xml,com.amazon.firelauncher,service,com.amazon.firelauncher.reccardproducer.SyncService,true,,,,,,"android.content.SyncAdapter,com.amazon.sync.SyncProvider",False
decompiled/jadx/firelauncher/resources/AndroidManifest.xml,decompiled/jadx/firelauncher/resources/AndroidManifest.xml,com.amazon.firelauncher,provider,com.amazon.firelauncher.reccardproducer.csf.syncproviders.SyncContentProviderStub,false,,,,,,,False
decompiled/jadx/firelauncher/resources/AndroidManifest.xml,decompiled/jadx/firelauncher/resources/AndroidManifest.xml,com.amazon.firelauncher,service,com.amazon.firelauncher.reccardproducer.job.PeriodicSyncJobService,true,android.permission.BIND_JOB_SERVICE,,,,,,False
decompiled/jadx/firelauncher/resources/AndroidManifest.xml,decompiled/jadx/firelauncher/resources/AndroidManifest.xml,com.amazon.firelauncher,service,com.amazon.firelauncher.reccardproducer.job.CardPushJobService,true,android.permission.BIND_JOB_SERVICE,,,,,,False
decompiled/jadx/firelauncher/resources/AndroidManifest.xml,decompiled/jadx/firelauncher/resources/AndroidManifest.xml,com.amazon.firelauncher,service,com.amazon.firelauncher.reccardproducer.job.RecommendationRefreshJobService,,android.permission.BIND_JOB_SERVICE,,,,,,False
decompiled/jadx/firelauncher/resources/AndroidManifest.xml,decompiled/jadx/firelauncher/resources/AndroidManifest.xml,com.amazon.firelauncher,service,com.amazon.firelauncher.reccardproducer.job.RetryArcusSyncJobService,,android.permission.BIND_JOB_SERVICE,,,,,,False
decompiled/jadx/firelauncher/resources/AndroidManifest.xml,decompiled/jadx/firelauncher/resources/AndroidManifest.xml,com.amazon.firelauncher,service,com.amazon.hintscardproducer.HintsCardRefreshService,false,android.permission.BIND_JOB_SERVICE,,,,,,False
decompiled/jadx/firelauncher/resources/AndroidManifest.xml,decompiled/jadx/firelauncher/resources/AndroidManifest.xml,com.amazon.firelauncher,service,com.amazon.hintscardproducer.job.PeriodicRefreshJobService,false,android.permission.BIND_JOB_SERVICE,,,,,,False
decompiled/jadx/firelauncher/resources/AndroidManifest.xml,decompiled/jadx/firelauncher/resources/AndroidManifest.xml,com.amazon.firelauncher,receiver,com.amazon.hintscardproducer.HintsCardRefreshService.RefreshCardsReceiver,true,com.amazon.firecard.permission.PRODUCER_CALLBACK_ACCESS,,,,,com.amazon.firecard.action.REFRESH_CARDS,False
decompiled/jadx/firelauncher/resources/AndroidManifest.xml,decompiled/jadx/firelauncher/resources/AndroidManifest.xml,com.amazon.firelauncher,receiver,com.amazon.hintscardproducer.HintsCardRefreshService.GlobalSyncReceiver,true,com.amazon.permission.GLOBAL_SYNC,,,,,com.amazon.intent.SYNC,False
decompiled/jadx/firelauncher/resources/AndroidManifest.xml,decompiled/jadx/firelauncher/resources/AndroidManifest.xml,com.amazon.firelauncher,receiver,com.amazon.hintscardproducer.HintsCardRefreshService.LocaleChangedReceiver,true,,,,,,android.intent.action.LOCALE_CHANGED,False
decompiled/jadx/firelauncher/resources/AndroidManifest.xml,decompiled/jadx/firelauncher/resources/AndroidManifest.xml,com.amazon.firelauncher,receiver,com.amazon.hintscardproducer.HintsCardRefreshService.AccountChangeReceiver,true,com.amazon.dcp.sso.permission.account.changed,,,,,com.amazon.dcp.sso.action.account.added,False
decompiled/jadx/firelauncher/resources/AndroidManifest.xml,decompiled/jadx/firelauncher/resources/AndroidManifest.xml,com.amazon.firelauncher,receiver,com.amazon.hintscardproducer.HintsCardRefreshService.ColdStartReceiver,false,,,,,,com.amazon.firelauncher.action.HOST_APP_COLD_START_ACTION,False
decompiled/jadx/firelauncher/resources/AndroidManifest.xml,decompiled/jadx/firelauncher/resources/AndroidManifest.xml,com.amazon.firelauncher,activity,com.amazon.identity.auth.device.AuthPortalUIActivity,true,com.amazon.identity.auth.device.perm.AUTH_SDK,,,,,,False
decompiled/jadx/firelauncher/resources/AndroidManifest.xml,decompiled/jadx/firelauncher/resources/AndroidManifest.xml,com.amazon.firelauncher,activity,com.amazon.identity.auth.device.activity.AuthChallengeHandleActivity,true,com.amazon.identity.auth.device.perm.AUTH_SDK,,,,,,False
decompiled/jadx/firelauncher/resources/AndroidManifest.xml,decompiled/jadx/firelauncher/resources/AndroidManifest.xml,com.amazon.firelauncher,activity,com.amazon.identity.auth.device.activity.ActorSignUpAndEnrollActivity,true,com.amazon.identity.auth.device.perm.AUTH_SDK,,,,,,False
decompiled/jadx/firelauncher/resources/AndroidManifest.xml,decompiled/jadx/firelauncher/resources/AndroidManifest.xml,com.amazon.firelauncher,activity,com.amazon.identity.auth.device.activity.ActorEnrollActivity,true,com.amazon.identity.auth.device.perm.AUTH_SDK,,,,,,False
decompiled/jadx/firelauncher/resources/AndroidManifest.xml,decompiled/jadx/firelauncher/resources/AndroidManifest.xml,com.amazon.firelauncher,service,com.amazon.identity.auth.device.bootstrapSSO.BootstrapSSOService,,,,,,,com.amazon.identity.action.BOOTSTRAP_SSO,False
decompiled/jadx/firelauncher/resources/AndroidManifest.xml,decompiled/jadx/firelauncher/resources/AndroidManifest.xml,com.amazon.firelauncher,service,com.amazon.identity.auth.device.storage.DirtyDataSyncingService,false,,,,,,com.amazon.identity.action.SYNC_DIRTY_DATA,False
decompiled/jadx/firelauncher/resources/AndroidManifest.xml,decompiled/jadx/firelauncher/resources/AndroidManifest.xml,com.amazon.firelauncher,service,com.amazon.identity.auth.device.storage.DatabaseCleaner$DatabaseCleaningService,false,,,,,,com.amazon.identity.action.CLEAN_DATA,False
decompiled/jadx/firelauncher/resources/AndroidManifest.xml,decompiled/jadx/firelauncher/resources/AndroidManifest.xml,com.amazon.firelauncher,receiver,com.amazon.identity.auth.device.storage.LambortishClock$ChangeTimestampsBroadcastReceiver,,,,,,,android.intent.action.TIME_SET,False
decompiled/jadx/firelauncher/resources/AndroidManifest.xml,decompiled/jadx/firelauncher/resources/AndroidManifest.xml,com.amazon.firelauncher,receiver,com.amazon.identity.auth.accounts.SessionUserChangedToAccountForPackageChangedAdpater,,,,,,,com.amazon.dcp.sso.action.session.users.changed,False
decompiled/jadx/firelauncher/resources/AndroidManifest.xml,decompiled/jadx/firelauncher/resources/AndroidManifest.xml,com.amazon.firelauncher,service,com.amazon.firelauncher.cardproducer.utils.account.GenericAccountService,,,,,,,android.accounts.AccountAuthenticator,False
decompiled/jadx/firelauncher/resources/AndroidManifest.xml,decompiled/jadx/firelauncher/resources/AndroidManifest.xml,com.amazon.firelauncher,service,androidx.room.MultiInstanceInvalidationService,false,,,,,,,False
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,permission,android.permission.systemui.IDENTITY,,,,,signature,,,False
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,permission,com.android.systemui.permission.SELF,,,,,signature,,,False
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,permission,com.android.systemui.permission.PLUGIN,,,,,signature,,,False
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,service,SystemUIService,true,,,,,,,False
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,service,SystemUISecondaryUserService,true,com.android.systemui.permission.SELF,,,,,,False
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,service,com.android.systemui.screenshot.TakeScreenshotService,false,,,,,:screenshot,,False
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,receiver,com.android.systemui.screenshot.ScreenshotServiceErrorReceiver,false,,,,,:screenshot,com.android.systemui.screenshot.SHOW_ERROR,False
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,receiver,com.android.systemui.SysuiRestartReceiver,false,,,,,,com.android.systemui.action.RESTART,False
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,service,com.android.systemui.ImageWallpaper,true,android.permission.BIND_WALLPAPER,,,,,,False
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,activity,com.android.systemui.tuner.TunerActivity,true,,,,,:tuner,com.android.settings.action.EXTRA_SETTINGS,False
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,activity-alias,com.android.systemui.DemoMode,true,,,,,:tuner,com.android.settings.action.DEMO_MODE,False
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,service,com.android.systemui.recents.RecentsSystemUserService,false,com.android.systemui.permission.SELF,,,,,,False
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,activity,com.android.systemui.recents.RecentsActivity,false,,,,,,com.android.systemui.recents.TOGGLE_RECENTS,False
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,activity,com.android.systemui.stackdivider.ForcedResizableInfoActivity,false,,,,,,,False
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,receiver,com.android.systemui.screenshot.GlobalScreenshot.ScreenshotActionReceiver,false,,,,,:screenshot,,False
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,receiver,com.android.systemui.screenshot.GlobalScreenshot.TargetChosenReceiver,false,,,,,:screenshot,,False
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,receiver,com.android.systemui.screenshot.GlobalScreenshot.DeleteScreenshotReceiver,false,,,,,:screenshot,,False
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,activity,com.android.systemui.usb.UsbConfirmActivity,true,android.permission.MANAGE_USB,,,,,,False
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,activity,com.android.systemui.usb.UsbPermissionActivity,true,android.permission.MANAGE_USB,,,,,,False
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,activity,com.android.systemui.usb.UsbResolverActivity,true,android.permission.MANAGE_USB,,,,,,False
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,activity,com.android.systemui.usb.UsbAccessoryUriActivity,true,android.permission.MANAGE_USB,,,,,,False
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,activity,com.android.systemui.usb.UsbDebuggingActivity,,android.permission.MANAGE_USB,,,,,,False
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,activity-alias,.UsbDebuggingActivityAlias,true,android.permission.DUMP,,,,,,False
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,activity,com.android.systemui.usb.UsbDebuggingSecondaryUserActivity,,,,,,,,False
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,activity,com.android.systemui.net.NetworkOverLimitActivity,true,android.permission.MANAGE_NETWORK_POLICY,,,,,,False
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,activity,com.android.systemui.media.MediaProjectionPermissionActivity,true,,,,,,,False
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,activity,com.android.systemui.pip.tv.PipMenuActivity,false,com.android.systemui.permission.SELF,,,,,,False
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,activity,com.android.systemui.pip.phone.PipMenuActivity,false,com.android.systemui.permission.SELF,,,,,,False
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,activity,com.android.systemui.SlicePermissionActivity,,,,,,,com.android.intent.action.REQUEST_SLICE_PERMISSION,False
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,activity,com.android.systemui.DessertCase,true,,,,,:sweetsweetdesserts,android.intent.action.MAIN,True
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,activity,com.android.systemui.egg.MLandActivity,true,,,,,:sweetsweetdesserts,android.intent.action.MAIN,True
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,service,com.android.systemui.DessertCaseDream,true,android.permission.BIND_DREAM_SERVICE,,,,:sweetsweetdesserts,android.service.dreams.DreamService,False
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,service,com.android.systemui.keyguard.KeyguardService,true,,,,,,,False
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,activity,com.android.systemui.keyguard.WorkLockActivity,false,android.permission.MANAGE_USERS,,,,,android.app.action.CONFIRM_DEVICE_CREDENTIAL_WITH_USER,False
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,activity,com.android.systemui.Somnambulator,true,,,,,,android.intent.action.MAIN,True
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,activity,com.android.systemui.settings.BrightnessDialog,true,,,,,,com.android.intent.action.SHOW_BRIGHTNESS_DIALOG,False
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,activity,com.android.systemui.ForegroundServicesDialog,,,,,,:fgservices,android.settings.FOREGROUND_SERVICES_SETTINGS,False
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,service,com.android.systemui.doze.DozeService,true,android.permission.BIND_DREAM_SERVICE,,,,,,False
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,receiver,com.android.systemui.tuner.TunerService.ClearReceiver,false,,,,,,com.android.systemui.action.CLEAR_TUNER,False
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,provider,android.support.v4.content.FileProvider,false,,,,,,,False
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,provider,com.android.systemui.keyguard.KeyguardSliceProvider,true,,,,,,,False
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,receiver,com.android.systemui.statusbar.KeyboardShortcutsReceiver,,,,,,,"com.android.intent.action.DISMISS_KEYBOARD_SHORTCUTS,com.android.intent.action.SHOW_KEYBOARD_SHORTCUTS",False
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,service,com.amazon.systemui.keyguard.AmazonKeyguardService,true,com.amazon.permission.AMAZON_CONTROL_KEYGUARD,,,,,,False
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,service,com.amazon.systemui.keyguard.ads.WallpaperComponentSwitchService,false,,,,,,,False
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,receiver,com.amazon.systemui.bootup.AmazonBootUpReceiver,true,,,,,,android.intent.action.BOOT_COMPLETED,False
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,activity,com.amazon.systemui.activities.UsbMtpMissingActivity,true,android.permission.MANAGE_USB,,,,,,False
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,activity,com.amazon.keyguard.AmazonKeyguardHelperActivity,,,,,,,,False
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,service,com.amazon.systemui.usb.AmazonStorageNotificationService,false,,,,,,,False
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,service,com.amazon.systemui.AmazonAuthenticationSupportService,false,,,,,,,False
decompiled/jadx/systemui/resources/AndroidManifest.xml,decompiled/jadx/systemui/resources/AndroidManifest.xml,com.android.systemui,activity,com.amazon.keyguard.AmazonKeyguardHideSensitiveComponentActivity,false,com.amazon.permission.AMAZON_CONTROL_KEYGUARD,,,,,,False
decompiled/jadx/settings/resources/AndroidManifest.xml,decompiled/jadx/settings/resources/AndroidManifest.xml,com.android.settings,activity,Settings,,,,,,,android.settings.SETTINGS,False
decompiled/jadx/settings/resources/AndroidManifest.xml,decompiled/jadx/settings/resources/AndroidManifest.xml,com.android.settings,activity-alias,Settings,,,,,,,android.intent.action.MAIN,True
decompiled/jadx/settings/resources/AndroidManifest.xml,decompiled/jadx/settings/resources/AndroidManifest.xml,com.android.settings,receiver,com.android.settings.SettingsInitialize,,,,,,,"android.intent.action.USER_INITIALIZE,android.intent.action.PRE_BOOT_COMPLETED",False
decompiled/jadx/settings/resources/AndroidManifest.xml,decompiled/jadx/settings/resources/AndroidManifest.xml,com.android.settings,receiver,com.amazon.settings.arcus.ConfigurationSyncReceiver,true,,,,,,"com.amazon.dcp.sso.broadcast.CORPFMHasChanged,com.amazon.settings.arcus.ACTION_PERIODIC_SYNC_LAUNCHER,com.amazon.settings.arcus.ACTION_PERIODIC_SYNC_SETTINGS,com.amazon.settings.arcus.ACTION_PERIODIC_SYNC_PERIODIC_SYNC,com.amazon.settings.arcus.ACTION_RETRY_SYNC_LAUNCHER,com.amazon.settings.arcus.ACTION_RETRY_SYNC_SETTINGS,com.amazon.settings.arcus.ACTION_RETRY_SYNC_PERIODIC_SYNC,android.intent.action.BOOT_COMPLETED",False
decompiled/jadx/settings/resources/AndroidManifest.xml,decompiled/jadx/settings/resources/AndroidManifest.xml,com.android.settings,receiver,com.android.settings.deviceinfo.SDCardBroadcastReceiver,,,,,,,"android.intent.action.MEDIA_MOUNTED,android.intent.action.MEDIA_REMOVED,android.intent.action.MEDIA_BAD_REMOVAL,android.intent.action.MEDIA_UNMOUNTED,com.amazon.shared.storage.MIGRATE_DATA",False
decompiled/jadx/settings/resources/AndroidManifest.xml,decompiled/jadx/settings/resources/AndroidManifest.xml,com.android.settings,receiver,com.amazon.settings.OOBECompleteReceiver,true,com.amazon.kindle.otter.oobe.OOBE_PERMISSION,,,,,com.amazon.kindle.otter.oobe.OOBE_COMPLETE,False
decompiled/jadx/settings/resources/AndroidManifest.xml,decompiled/jadx/settings/resources/AndroidManifest.xml,com.android.settings,activity,com.amazon.settings.deviceadmin.DeviceAdminAuthActivity,,,,,,,,False
decompiled/jadx/settings/resources/AndroidManifest.xml,decompiled/jadx/settings/resources/AndroidManifest.xml,com.android.settings,service,com.amazon.settings.arcus.ConfigurationSyncService,false,android.permission.BIND_JOB_SERVICE,,,,,com.amazon.settings.arcus.SYNC_CONFIG,False
decompiled/jadx/settings/resources/AndroidManifest.xml,decompiled/jadx/settings/resources/AndroidManifest.xml,com.android.settings,service,com.android.settings.deviceinfo.AdoptedSDCardService,true,,,,,,,False
decompiled/jadx/settings/resources/AndroidManifest.xml,decompiled/jadx/settings/resources/AndroidManifest.xml,com.android.settings,service,com.android.settings.deviceinfo.IncompatibleSDCardService,true,,,,,,,False
decompiled/jadx/settings/resources/AndroidManifest.xml,decompiled/jadx/settings/resources/AndroidManifest.xml,com.android.settings,activity,com.android.settings.SubSettings,,,,,,,,False
decompiled/jadx/settings/resources/AndroidManifest.xml,decompiled/jadx/settings/resources/AndroidManifest.xml,com.android.settings,activity,com.android.settings.shortcut.CreateShortcut,,,,,,,android.intent.action.CREATE_SHORTCUT,False
decompiled/jadx/settings/resources/AndroidManifest.xml,decompiled/jadx/settings/resources/AndroidManifest.xml,com.android.settings,activity,com.android.settings.Settings.NetworkDashboardActivity,,,,,,,"android.settings.WIRELESS_SETTINGS,android.settings.AIRPLANE_MODE_SETTINGS,android.intent.action.MAIN,com.android.settings.action.SETTINGS",True
