evidence_id,phase,surface,source,caller,gate,identity_scope,sink,observed_effect,confidence,evidence_file,evidence_sha256,status,scope
6X2-OTA-004,6X2,OTA,updater-script assertions,updater-script assertions,Build date and ro.product.device trona assertions,PS7331,,Static script gate only,UNKNOWN,artifacts/phase5/ps7331-ota-metadata-inspection-20260804-01/updater-script.txt,0c3204db56e1021c12fe12d23fa90fc275fcfec4f485570bdde76afcc2241ddc,CONFIRMED,previous public Phase 6X4 corpus
6X2-OTA-005,6X2,OTA,SideloadMetadataChecker.check,SideloadMetadataChecker.check,Version signature-transition product and PVT checks,PS7331,,Transition/downgrade controls are OTASettings gated,UNKNOWN,artifacts/phase6j/phase6j-ota-apk-jadx-ps7331-20260805-01/sources/com/amazon/dcp/ota/SideloadMetadataChecker.java:24-29,0c3204db56e1021c12fe12d23fa90fc275fcfec4f485570bdde76afcc2241ddc,CONFIRMED,previous public Phase 6X4 corpus
6X2-OTA-006,6X2,OTA,SideloadVerifier.verifySideloadWithRecoveryCheck,SideloadVerifier.verifySideloadWithRecoveryCheck,Sanity metadata RecoverySystemWrapper.verifyPackage device state,PS7331,,Platform verifier implementation not present in preserved Java,UNKNOWN,artifacts/phase6j/phase6j-ota-apk-jadx-ps7331-20260805-01/sources/com/amazon/dcp/ota/SideloadVerifier.java:31-58,0c3204db56e1021c12fe12d23fa90fc275fcfec4f485570bdde76afcc2241ddc,CONFIRMED,previous public Phase 6X4 corpus
6X2-OTA-007,6X2,OTA,OSUpdateValidator.validateOSUpdate,OSUpdateValidator.validateOSUpdate,Hash then RecoverySystem.verifyPackage then OSUpdatePropertiesValidator,PS7331,,Call order is exact in source,UNKNOWN,artifacts/phase6j/phase6j-ota-apk-jadx-ps7331-20260805-01/sources/com/amazon/device/software/ota/tasks/validate/OSUpdateValidator.java:73-78,0c3204db56e1021c12fe12d23fa90fc275fcfec4f485570bdde76afcc2241ddc,CONFIRMED,previous public Phase 6X4 corpus
6X2-OTA-008,6X2,OTA,SideloadMover.maybeMoveSideloadFile,SideloadMover.maybeMoveSideloadFile,Basename destination and FileHelper.moveFile,PS7331,,No Java canonicalPath realpath lstat or O_NOFOLLOW marker,UNKNOWN,artifacts/phase6j/phase6j-ota-apk-jadx-ps7331-20260805-01/sources/com/amazon/dcp/ota/SideloadMover.java:31-44,0c3204db56e1021c12fe12d23fa90fc275fcfec4f485570bdde76afcc2241ddc,CONFIRMED,previous public Phase 6X4 corpus
6X2-OTA-009,6X2,OTA,SideloadInstaller.installSideload,SideloadInstaller.installSideload,Metadata/device checks then mover then installOSUpdate,PS7331,,WithoutRecoveryCheck branch is not proof of bypass because normal integrity path is separate,UNKNOWN,artifacts/phase6j/phase6j-ota-apk-jadx-ps7331-20260805-01/sources/com/amazon/dcp/ota/SideloadInstaller.java:65-90,0c3204db56e1021c12fe12d23fa90fc275fcfec4f485570bdde76afcc2241ddc,CONFIRMED,previous public Phase 6X4 corpus
6X2-OTA-010,6X2,OTA,UpdateSystemWrapper.install,UpdateSystemWrapper.install,Path prefix remap settings write then UpdateSystem.install,PS7331,,Recovery/native exec caller remains separate boundary,UNKNOWN,artifacts/phase6j/phase6j-ota-apk-jadx-ps7331-20260805-01/sources/com/amazon/device/framework/UpdateSystemWrapper.java:33-43,0c3204db56e1021c12fe12d23fa90fc275fcfec4f485570bdde76afcc2241ddc,CONFIRMED,previous public Phase 6X4 corpus
6X2-OTA-011,6X2,OTA,OTA controller holders,OTA controller holders,com.amazon.dcp.ota.permission.CONTROLLER and PROCESS_UPDATES protected surface,PS7331,,Holder evidence is privileged/controller capability,UNKNOWN,artifacts/phase6j/ota-controller-holders-manifest-audit-20260805-02/com-amazon-dcp.manifest.txt; com-amazon-otter-forced-ota.manifest.txt,0c3204db56e1021c12fe12d23fa90fc275fcfec4f485570bdde76afcc2241ddc,CONFIRMED,previous public Phase 6X4 corpus
6X2-OTA-012,6X2,OTA,main to block-image registry,main to block-image registry,RegisterBlockImageFunction to RegisterFunction; block_image_update to BlockImageUpdateFn 0x40b8b8,PS7331,,Static registration not execution,UNKNOWN,findings/phase-6mm-updater-blockimage-closure.md; artifacts/phase6mm-updater-blockimage-20260810-01/block-image-registration.csv,0c3204db56e1021c12fe12d23fa90fc275fcfec4f485570bdde76afcc2241ddc,CONFIRMED,previous public Phase 6X4 corpus
6X2-OTA-013,6X2,OTA,PackageExtractFileFn,PackageExtractFileFn,PackageExtractFileFn to ota_open to open and extraction fsync close,PS7331,,Capability not reachability,UNKNOWN,findings/phase-6kt-recovery-verifier-provenance.md,0c3204db56e1021c12fe12d23fa90fc275fcfec4f485570bdde76afcc2241ddc,CONFIRMED,previous public Phase 6X4 corpus
6X2-OTA-014,6X2,OTA,BlockImageUpdateFn to WriteToPartition,BlockImageUpdateFn to WriteToPartition,PerformBlockImageUpdate to WriteToPartition to ota_write to write,PS7331,,No execution or partition write,UNKNOWN,findings/phase-6kt-recovery-verifier-provenance.md; findings/phase-6mm-updater-blockimage-closure.md,0c3204db56e1021c12fe12d23fa90fc275fcfec4f485570bdde76afcc2241ddc,CONFIRMED,previous public Phase 6X4 corpus
6X2-OTA-015,6X2,OTA,updater-script,updater-script,system vendor boot preloader lk tee1 tee2 spmfw sspm_1 cam_vpu1 cam_vpu2 cam_vpu3 and cache blocklist,PS7331,,No arbitrary target conclusion,UNKNOWN,artifacts/phase5/ps7331-ota-metadata-inspection-20260804-01/updater-script.txt,0c3204db56e1021c12fe12d23fa90fc275fcfec4f485570bdde76afcc2241ddc,CONFIRMED,previous public Phase 6X4 corpus
6X2-OTA-016,6X2,OTA,MakeFreeSpaceOnCache,MakeFreeSpaceOnCache,0x417bf0 to __readlink_chk 0x4ce4e8,PS7331,,Callsite is path-related but impact is unknown,UNKNOWN,artifacts/phase6mm-updater-blockimage-20260810-01/canonicalization-call-sites.csv; findings/phase-6mm-updater-blockimage-closure.md,0c3204db56e1021c12fe12d23fa90fc275fcfec4f485570bdde76afcc2241ddc,CONFIRMED,previous public Phase 6X4 corpus
6X2-OTA-017,6X2,OTA,selected direct-call graph,selected direct-call graph,No selected direct edge from readlink helper to extraction/block-image/write sinks,PS7331,,Not binary-wide absence and not traversal proof,UNKNOWN,findings/phase-6mm-updater-blockimage-closure.md,0c3204db56e1021c12fe12d23fa90fc275fcfec4f485570bdde76afcc2241ddc,NEGATIVE,previous public Phase 6X4 corpus
6X2-OTA-018,6X2,OTA,CacheSizeCheck and callers,CacheSizeCheck and callers,Body return/error branches and all indirect dispatch not fully selected,PS7331,,No symlink/traversal test,UNKNOWN,work/luna_worker_ota_canonicalization_provenance_20260810.md,0c3204db56e1021c12fe12d23fa90fc275fcfec4f485570bdde76afcc2241ddc,UNKNOWN,previous public Phase 6X4 corpus
6X2-OTA-019,6X2,OTA,platform recovery verifier,platform recovery verifier,RecoverySystemWrapper delegates to platform RecoverySystem; exact native verifier absent,PS7331,,Do not infer AVB bypass,UNKNOWN,findings/phase-6kt-recovery-verifier-provenance.md,0c3204db56e1021c12fe12d23fa90fc275fcfec4f485570bdde76afcc2241ddc,UNKNOWN,previous public Phase 6X4 corpus
6X2-OTA-020,6X2,OTA,otacert and verifyPackage,otacert and verifyPackage,Certificate material plus verification API call boundary,PS7331,,Full cryptographic implementation unknown,UNKNOWN,artifacts/phase5/ps7331-ota-metadata-inspection-20260804-01/otacert.pem; artifacts/phase6j/phase6j-ota-apk-jadx-ps7331-20260805-01/sources/com/amazon/android/os/RecoverySystemWrapper.java:21-23,0c3204db56e1021c12fe12d23fa90fc275fcfec4f485570bdde76afcc2241ddc,CONFIRMED,previous public Phase 6X4 corpus
6X2-OTA-021,6X2,OTA,bootloader/recovery rollback index,bootloader/recovery rollback index,No exact rollback-index decision branch in saved corpus,PS7331,,Date/version gates are not equivalent to anti-rollback proof,UNKNOWN,findings/phase-6kt-recovery-verifier-provenance.md,0c3204db56e1021c12fe12d23fa90fc275fcfec4f485570bdde76afcc2241ddc,UNKNOWN,previous public Phase 6X4 corpus
6X2-OTA-022,6X2,OTA,shell UID / ordinary app,shell UID / ordinary app,No saved caller chain from shell or ordinary APK to UpdateSystem.install/recovery writer,PS7331,,Bounded negative not universal absence,UNKNOWN,findings/phase-6kt-recovery-verifier-provenance.md; findings/phase-6j-ota-apk-deep-review.md,0c3204db56e1021c12fe12d23fa90fc275fcfec4f485570bdde76afcc2241ddc,NEGATIVE,previous public Phase 6X4 corpus
6X2-OTA-023,6X2,OTA,installed device snapshot,installed device snapshot,Installed snapshot PS7330.4104N versus adjacent OTA PS7331.4463N,PS7330,,Keep historical mismatch separate from current PS7331 package facts,UNKNOWN,firmware/manifests/OTA-20260803-01/README.md,0c3204db56e1021c12fe12d23fa90fc275fcfec4f485570bdde76afcc2241ddc,VERSION_MISMATCH,previous public Phase 6X4 corpus
AC-001,6X2,User 0 MAIN+HOME resolver,findings/phase-6cy-accessibility-reboot-unlock-result.md; output/tables/phase6cy-reboot-unlock-result.csv,,,,,,confirmed,work/luna_worker_phase6ac_accessibility_review_20260810.csv,9facf88fa4ba378ab9665cac2e6e6a69a3891a106dd9f9131f80fdc2f9014d4c,TRUE_HOME_FIRE,previous public Phase 6X4 corpus
AC-002,6X2,Original Phase 4 Accessibility direct redirect,findings/phase-4b-assisted-workarounds.md; adb/phase4/PHASE4-ACCESSIBILITY-T01/measure/summary.tsv,,,,,,confirmed,work/luna_worker_phase6ac_accessibility_review_20260810.csv,9facf88fa4ba378ab9665cac2e6e6a69a3891a106dd9f9131f80fdc2f9014d4c,FAILED_FOREGROUND_REDIRECT,previous public Phase 6X4 corpus
AC-003,6X2,PendingIntent GUI consent boundary,findings/phase-6cv-accessibility-pendingintent-gui-boundary.md; output/tables/phase6cv-accessibility-pendingintent-gui-boundary.csv,,,,,,confirmed-boundary,work/luna_worker_phase6ac_accessibility_review_20260810.csv,9facf88fa4ba378ab9665cac2e6e6a69a3891a106dd9f9131f80fdc2f9014d4c,UNKNOWN_NOT_MEASURED,previous public Phase 6X4 corpus
AC-004,6X2,Microsoft retry Accessibility 350/1000/1800 ms,findings/phase-6cy-ms-targeted-accessibility-retry.md; output/tables/phase6cy-ms-targeted-accessibility-retry.csv,,,,,,confirmed-but-nondeterministic,work/luna_worker_phase6ac_accessibility_review_20260810.csv,9facf88fa4ba378ab9665cac2e6e6a69a3891a106dd9f9131f80fdc2f9014d4c,FOREGROUND_REDIRECT,previous public Phase 6X4 corpus
AC-005,6X2,Reboot plus owner unlock Accessibility retry,findings/phase-6cy-accessibility-reboot-unlock-result.md; findings/phase-6hb-ms-accessibility-reboot-persistence.md,,,,,,confirmed-foreground-only,work/luna_worker_phase6ac_accessibility_review_20260810.csv,9facf88fa4ba378ab9665cac2e6e6a69a3891a106dd9f9131f80fdc2f9014d4c,UNLOCK_AFTER_REDIRECT,previous public Phase 6X4 corpus
AC-006,6X2,Accessibility timeout 50 ms A/B,findings/phase-6cy-accessibility-timeout-ab-boundary.md; output/tables/phase6cy-accessibility-reboot-persistence.csv,,,,,,confirmed-negative-optimization,work/luna_worker_phase6ac_accessibility_review_20260810.csv,9facf88fa4ba378ab9665cac2e6e6a69a3891a106dd9f9131f80fdc2f9014d4c,FOREGROUND_REDIRECT_NOT_ADOPTED,previous public Phase 6X4 corpus
AC-007,6X2,Accessibility consume/key-event path,adb/phase6cy/PHASE6CY-CONSUME-HOME-20260807-02/result.json; findings/phase-6cy-accessibility-adb-pause-boundary.md,,,,,,confirmed-boundary,work/luna_worker_phase6ac_accessibility_review_20260810.csv,9facf88fa4ba378ab9665cac2e6e6a69a3891a106dd9f9131f80fdc2f9014d4c,FAILED_OR_PARTIAL_FOREGROUND,previous public Phase 6X4 corpus
AC-008,6X2,UsageStats public third-party route,adb/phase6ac/PHASE6AC-RO-20260805-01/pm_dump.stdout.txt; adb/phase6ao/PHASE6AO-RO-20260805-01/package_dump_full.stdout.txt,,,,,,unknown,work/luna_worker_phase6ac_accessibility_review_20260810.csv,9facf88fa4ba378ab9665cac2e6e6a69a3891a106dd9f9131f80fdc2f9014d4c,UNKNOWN_NOT_VALIDATED,previous public Phase 6X4 corpus
AC-009,6X2,ADB-connected host foreground monitor,findings/phase-6iq-adb-foreground-fallback.md; adb/phase6iq/PHASE6IQ-ADB-MONITOR-20260807-05/,,,,,,confirmed-but-not-approved,work/luna_worker_phase6ac_accessibility_review_20260810.csv,9facf88fa4ba378ab9665cac2e6e6a69a3891a106dd9f9131f80fdc2f9014d4c,FOREGROUND_REDIRECT_CLOSED,previous public Phase 6X4 corpus
AC-010,6X2,Unlock workaround / keyguard bypass,findings/phase-6hb-ms-accessibility-reboot-persistence.md; findings/phase-6cy-accessibility-reboot-unlock-result.md,,,,,,unknown,work/luna_worker_phase6ac_accessibility_review_20260810.csv,9facf88fa4ba378ab9665cac2e6e6a69a3891a106dd9f9131f80fdc2f9014d4c,UNKNOWN_NOT_A_WORKAROUND,previous public Phase 6X4 corpus
AC-011,6X2,Transparent resident assist candidate,tools/phase4-accessibility/README.md; tools/phase4-accessibility/src/org/fireosresearch/phase4/redirect/LauncherRedirectService.java,,,,,,conditional,work/luna_worker_phase6ac_accessibility_review_20260810.csv,9facf88fa4ba378ab9665cac2e6e6a69a3891a106dd9f9131f80fdc2f9014d4c,SAFE_FOREGROUND_ASSIST_ONLY,previous public Phase 6X4 corpus
6X2-ROUTES-001,6X2,OOBE receiver -> exact numeric user -> setup/component sink,,,,,,,UNKNOWN,findings/phase-6z-evidence-index.md; work/luna_worker_phase6z_components_20260810.csv rows 6Z-001/002; artifacts/phase6mg-oobe-helper-scope-20260810-01/,d666aab4deae3bd37ddbc528dd63680256318b709a467659925b3952ef19829c,untested_host_only,previous public Phase 6X4 corpus
6X2-ROUTES-002,6X2,DCPMS exported lifecycle receiver -> producer/permission -> profile-policy sink,,,,,,,UNKNOWN,work/luna_worker_phase6z_components_20260810.csv rows 6Z-003/005/006; artifacts/phase6bk/protected-broadcast-expanded-20260810-01/,d666aab4deae3bd37ddbc528dd63680256318b709a467659925b3952ef19829c,untested_host_only,previous public Phase 6X4 corpus
6X2-ROUTES-003,6X2,ProductPolicy fosinit registration -> Binder publication -> caller gate,,,,,,,UNKNOWN,work/luna_worker_phase6z_components_20260810.csv row 6Z-007; artifacts/phase6bg-product-policy-readonly-20260805-01/; findings/phase-6x-report.md,d666aab4deae3bd37ddbc528dd63680256318b709a467659925b3952ef19829c,untested_host_only,previous public Phase 6X4 corpus
6X2-ROUTES-004,6X2,AmazonActivityManager preWarmApplicationForUser -> identity/user propagation -> process/state sink,,,,,,,UNKNOWN,findings/phase-6x-prewarm-authorization.md; work/luna_worker_phase6up_asp_prewarm_closure_20260810.csv; artifacts/phase6bk/ipc-ota-closure-20260810-02/,d666aab4deae3bd37ddbc528dd63680256318b709a467659925b3952ef19829c,untested_host_only,previous public Phase 6X4 corpus
6X2-ROUTES-005,6X2,USE_SDK / PLUGIN / PLUGIN_CONSUMER declaration -> consumer/holder/grant -> sensitive sink,,,,,,,UNKNOWN,work/luna_worker_phase6y_permission_20260810.csv; artifacts/phase6bk/protected-broadcast-union-20260810-02/manifests/018_android.amazon.perm.xmltree.txt,d666aab4deae3bd37ddbc528dd63680256318b709a467659925b3952ef19829c,untested_host_only,previous public Phase 6X4 corpus
6X2-ROUTES-006,6X2,OTA verifier/canonicalization -> indirect extraction/write sink,,,,,,,UNKNOWN,findings/phase-6y-ota-staging-boundary.md; artifacts/phase6mk-updater-dispatch-20260810-04/; artifacts/phase6kt/recovery-verifier-audit-20260810-01/,d666aab4deae3bd37ddbc528dd63680256318b709a467659925b3952ef19829c,untested_host_only,previous public Phase 6X4 corpus
6AE-001,6X3,OTA/OOBE,artifacts/phase6j/ota-oobe-ps7331-jadx-20260805-01/sources/com/amazon/kindle/otter/oobe/BootAfterSystemOTAReceiver.java:27-61; decompiled/baksmali/vdexExtractor/fosservices/disassembly.log:96107-96126,AmazonPackageManagerService.onBootPhase(550) -> BootAfterSystemOTAReceiver.onReceive,isUpgrade + BOOT_AFTER_SYSTEM_OTA lifecycle; protected RECEIVE_BOOT_AFTER_SYSTEM_OTA provenance; exact ordinary sender UNKNOWN,No ordinary Binder caller; trusted system-server lifecycle identity; clearCallingIdentity UNKNOWN/NOT APPLICABLE; Context-derived numeric user UNKNOWN,PackageHelper.enableComponent(OobeHomeActivity); OOBEActivationHelper.activateOOBEIF,Component/setup-state sink statically confirmed; no proven Fire HOME selector or runtime effect,STATIC_LIFECYCLE_SINK_CALLER_AND_USER_UNKNOWN,artifacts/phase6j/ota-oobe-ps7331-jadx-20260805-01/sources/com/amazon/kindle/otter/oobe/BootAfterSystemOTAReceiver.java:27-61; decompiled/baksmali/vdexExtractor/fosservices/disassembly.log:96107-96126,c29b32bf6874b245859357d926773193c15771a6eb254f97edac57541ae5cb90;ecbe62fe8eb8bd575da8b2a73a155875df937073ccc2faa020ca592c0515151c,STATIC_LIFECYCLE_SINK_CALLER_AND_USER_UNKNOWN,previous public Phase 6X4 corpus
6AE-002,6X3,OTA/OOBE settings,"artifacts/phase6j/ota-oobe-ps7331-jadx-20260805-01/sources/com/amazon/kindle/otter/oobe/commons/OOBEActivationHelper.java:29-34,53-56",BootAfterSystemOTAReceiver guarded branch -> OOBEActivationHelper,Same protected OTA lifecycle guard; ordinary caller UNKNOWN,No Binder caller in helper path; identity inheritance from receiver Context; clearCallingIdentity UNKNOWN; ContentResolver/Context user inherited; numeric user UNKNOWN,SettingsDBUtils -> Settings.Secure user_setup_complete=0 and isOOBEActive=1,Setup/OOBE settings mutation only when lifecycle predicate passes; no HOME/PMS writer,STATIC_SETTINGS_SINK_USER_UNKNOWN,"artifacts/phase6j/ota-oobe-ps7331-jadx-20260805-01/sources/com/amazon/kindle/otter/oobe/commons/OOBEActivationHelper.java:29-34,53-56",6ebcb7eef7a03459a76b9c21cd59b61a30947f2b00a5624a4646825b8e3223d2,STATIC_SETTINGS_SINK_USER_UNKNOWN,previous public Phase 6X4 corpus
6AE-003,6X3,DevicePolicy/profile,artifacts/phase6bk/protected-broadcast-expanded-20260810-01/manifests/010_com.amazon.dcpms.fos.service.xmltree.txt:115-122; work/luna_worker_phase6z_components_20260810.csv:4,PCAActiveProfileReceiver <- com.amazon.device.ACTION_ACTIVE_PROFILE_UPDATED -> DeviceExperienceModeEvaluator.evaluate,"Receiver exported with no local permission marker in saved manifest; producer, protection/holder, and sender UNKNOWN",Broadcast receiver identity; Binder caller/clearCallingIdentity not present in bounded receiver evidence; Receiver application user and cross-user acceptance UNKNOWN,CDE profile type/OS user type/active-app persistence feeding policy evaluator,"Policy/profile sink confirmed statically; no SettingsProvider, PMS, HOME, or OTA sink joined",STATIC_EXPORTED_POLICY_SINK_CALLER_GATE_USER_UNKNOWN,artifacts/phase6bk/protected-broadcast-expanded-20260810-01/manifests/010_com.amazon.dcpms.fos.service.xmltree.txt:115-122; work/luna_worker_phase6z_components_20260810.csv:4,9e3446c250d89a274ddf9438742d04e04950c9ce7d5b1b48beb318449b120fd4,STATIC_EXPORTED_POLICY_SINK_CALLER_GATE_USER_UNKNOWN,previous public Phase 6X4 corpus
6AE-004,6X3,DevicePolicy/profile,artifacts/phase6bk/protected-broadcast-expanded-20260810-01/manifests/010_com.amazon.dcpms.fos.service.xmltree.txt:105-113; work/luna_worker_phase6z_components_20260810.csv:5,DeviceUserSwitchReceiver <- android.intent.action.USER_SWITCHED -> CDE/PCA policy persistence,Protected USER_SWITCHED producer is system/framework; ordinary sender not established,Lifecycle receiver context; no Binder caller or clearCallingIdentity evidence in bounded slice; Receiver user/profile scope UNKNOWN,CDE PCA-profile and OS-user persistence; child active-app-list clear to evaluator,Policy/profile state effect only; no HOME/PMS package-state or OTA sink,STATIC_PROTECTED_POLICY_SINK_CALLER_USER_UNKNOWN,artifacts/phase6bk/protected-broadcast-expanded-20260810-01/manifests/010_com.amazon.dcpms.fos.service.xmltree.txt:105-113; work/luna_worker_phase6z_components_20260810.csv:5,9e3446c250d89a274ddf9438742d04e04950c9ce7d5b1b48beb318449b120fd4,STATIC_PROTECTED_POLICY_SINK_CALLER_USER_UNKNOWN,previous public Phase 6X4 corpus
6AE-005,6X3,service-registration/ProductPolicy,artifacts/phase6bg-product-policy-readonly-20260805-01/productpolicyservice_fosinit.stderr.txt:registration record; output/call-graphs/phase6jd-fosinit-registration-flow.mmd,fosinit productpolicyservice registration -> ProductPolicyService Binder publication,init/system-server loader and in-process fosinit registration; external caller and Binder permission gate UNKNOWN,system-server/service identity; clearCallingIdentity UNKNOWN; User scope UNKNOWN; no method argument/sink recovered in registration-only input,ProductPolicy service registration only; exact downstream state sink NOT FOUND,"Registration is capability evidence only, not a vulnerability or callable route",REGISTRATION_ONLY_CALLER_GATE_USER_SINK_UNKNOWN,artifacts/phase6bg-product-policy-readonly-20260805-01/productpolicyservice_fosinit.stderr.txt:registration record; output/call-graphs/phase6jd-fosinit-registration-flow.mmd,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,REGISTRATION_ONLY_CALLER_GATE_USER_SINK_UNKNOWN,previous public Phase 6X4 corpus
6AE-006,6X3,Framework IPC/prewarm,decompiled/baksmali/vdexExtractor/fosservices/disassembly.log:40453-40534; proxy:394721; findings/phase-6x-prewarm-authorization.md:114-121,AmazonActivityManagerImpl -> IAmazonActivityManager.preWarmApplicationForUser -> BinderService,checkCallingPermission(com.amazon.permission.APP_PREWARM); result consumption in bounded method UNKNOWN; service-manager/SELinux gate UNKNOWN,clearCallingIdentity observed after permission check; restore path present; caller UID handling beyond slice UNKNOWN; Explicit user int supplied; cross-user validation UNKNOWN,"IPackageManager.getApplicationInfo(target,1024,user) -> PreWarmCacheHelper -> ActivityManagerService.startProcessLocked(...,prewarm,...)","Process-start/cache sink statically confirmed; no component-state, HOME, OTA, or privilege transition observed",STATIC_AUTHORIZATION_ANOMALY_CANDIDATE_CALLER_USER_UNKNOWN,decompiled/baksmali/vdexExtractor/fosservices/disassembly.log:40453-40534; proxy:394721; findings/phase-6x-prewarm-authorization.md:114-121,ecbe62fe8eb8bd575da8b2a73a155875df937073ccc2faa020ca592c0515151c;895cf94b87d92b16af24ff9f1b3d18309d504dec9ffd928399e7b6ff4fbff92a,STATIC_AUTHORIZATION_ANOMALY_CANDIDATE_CALLER_USER_UNKNOWN,previous public Phase 6X4 corpus
6AE-007,6X3,permission declaration -> sensitive sink,work/luna_worker_phase6y_permission_20260810.csv:2-5; artifacts/phase6bk/protected-broadcast-union-20260810-02/manifests/018_android.amazon.perm.xmltree.txt:permission records,android.amazon.perm declaration -> possible USE_SDK/PLUGIN consumer; exact consumer/caller not recovered,USE_SDK protection=normal; PLUGIN=dangerous; PLUGIN_CONSUMER protection UNKNOWN; declaration is not an enforcement proof,No Binder transaction or identity relay joined; User scope UNKNOWN,No exact PMS/Settings/DevicePolicy/HOME/OTA sink found in bounded join,Declaration-only evidence; no observed effect and no vulnerability conclusion,DECLARATION_ONLY_NO_SINK,work/luna_worker_phase6y_permission_20260810.csv:2-5; artifacts/phase6bk/protected-broadcast-union-20260810-02/manifests/018_android.amazon.perm.xmltree.txt:permission records,4b0ac817fe8cd35f68e243cb9eed0c97211463ad117610a9a04ceda76616529b;89e141fbf220b18a8fe4ca2a959119a3ea0915e158dd514677a5285951daefed,DECLARATION_ONLY_NO_SINK,previous public Phase 6X4 corpus
6AE-008,6X3,OTA staging,"findings/phase-6y-ota-staging-boundary.md:20-38,80-88; source methods summarized in bounded report",external-storage sideload discovery -> SideloadInstaller verification -> UpdateSystemWrapper.install,Metadata/device/signature/recovery verification gates; exact caller/SELinux/native flags UNKNOWN,No Binder caller established in saved Java path; clearCallingIdentity UNKNOWN/NOT APPLICABLE; External-storage path and OTA lifecycle scope; exact user scope UNKNOWN,SideloadMover basename + FileHelper.renameTo/copy-delete -> UpdateSystem.install high-risk update state transition,"Partition/update sink statically confirmed; no execution, partition effect, root, or bootloader effect observed",STATIC_OTA_SINK_NATIVE_CALLER_SCOPE_UNKNOWN,"findings/phase-6y-ota-staging-boundary.md:20-38,80-88; source methods summarized in bounded report",49614a27fc9c6c4d94ad01baf44b0d270bd8fc60fa9fd1ea8764913598b15330,STATIC_OTA_SINK_NATIVE_CALLER_SCOPE_UNKNOWN,previous public Phase 6X4 corpus
6AF-OTA-001,6X3,verifier-to-script,firmware/extracted/PS7331/META-INF/com/google/android/updater-script:1-2,recovery/Edify context implied; Java verifier caller remains privileged OTA path,recovery/Edify context implied; Java verifier caller remains privileged OTA path,UNKNOWN,script admission gate before named targets; AVB/rollback implementation and caller handoff are not joined,date gate aborts when package build date is older and product gate aborts when ro.product.device != trona; no rollback-index decision is evidenced,UNRESOLVED_DATE_PRODUCT_NOT_ROLLBACK,firmware/extracted/PS7331/META-INF/com/google/android/updater-script:1-2,4a61d66754187a5b84f173ad7bc50216b00969743ce3193346762613615ac248,UNRESOLVED_DATE_PRODUCT_NOT_ROLLBACK,previous public Phase 6X4 corpus
6AF-OTA-002,6X3,verifier-provenance,artifacts/phase6kt/recovery-verifier-audit-20260810-01/audit.json:binary_markers.update_binary[0..5],RecoverySystemWrapper/RecoverySystem API boundary; native recovery identity not recovered,RecoverySystemWrapper/RecoverySystem API boundary; native recovery identity not recovered,UNKNOWN,"native updater capability is evidenced, while verifier-to-AVB/rollback-to-exec provenance remains absent","binary markers include package_extract_file, block_image_* , /dev/block/by-name and readlink, but audit has no AVB or rollback-index implementation edge",PROVENANCE_GAP_AVB_ROLLBACK,artifacts/phase6kt/recovery-verifier-audit-20260810-01/audit.json:binary_markers.update_binary[0..5],01e29ec3a2649d85d033ce7ce65034631ebb44ef00633e34a95b0eb063f317f9,PROVENANCE_GAP_AVB_ROLLBACK,previous public Phase 6X4 corpus
6AF-OTA-003,6X3,canonicalization-to-cache,artifacts/phase6ne-updater-cache-flow-20260810-03/focus-disassembly.txt:CacheSizeCheck 0x414720-0x41475c,PerformBlockImageUpdate caller at 0x409cb4 and 0x409cdc; native recovery identity only,PerformBlockImageUpdate caller at 0x409cb4 and 0x409cdc; native recovery identity only,UNKNOWN,CacheSizeCheck normalizes helper failure into a nonzero error result; exact cache path/size argument provenance is unresolved,"0x414730 BL MakeFreeSpaceOnCache; 0x414734 tbnz w0,#0x1f -> 0x414740; sign-bit error logs and returns w0=1, otherwise returns w0=0",NEW_ERROR_BRANCH,artifacts/phase6ne-updater-cache-flow-20260810-03/focus-disassembly.txt:CacheSizeCheck 0x414720-0x41475c,ca482551bea143f0c22ca3599655a6c10bfbb66033c9f99242f72048220797ee,NEW_ERROR_BRANCH,previous public Phase 6X4 corpus
6AF-OTA-004,6X3,cache-result-to-writer,artifacts/phase6ne-updater-cache-flow-20260810-03/return-branches.csv:CacheSizeCheck rows 7-8; PerformBlockImageUpdate rows 9-10,PerformBlockImageUpdate direct callers at 0x409cb4/0x409cdc; recovery/update-binary gate,PerformBlockImageUpdate direct callers at 0x409cb4/0x409cdc; recovery/update-binary gate,UNKNOWN,"decision branches are proven, but the selected evidence does not prove whether either continuation reaches WriteToPartition for every input","0x409cb8 cbz w0,0x409cc8 and 0x409ce0 cbz w0,0x40b27c: zero result continues; nonzero branch target is not classified as a write bypass",NEW_BOUNDED_NEGATIVE,artifacts/phase6ne-updater-cache-flow-20260810-03/return-branches.csv:CacheSizeCheck rows 7-8; PerformBlockImageUpdate rows 9-10,95f469e697c636a2f09bcb6d3f27540f9d336a4bf042d2a5b33b37156a28b87b,NEW_BOUNDED_NEGATIVE,previous public Phase 6X4 corpus
